Block,Parameter_Set,Metric,Group_Size,Mean,Std_Dev,CV,Values,IDs
LINE,"(30.0, 50.0, 100.0, 100.0, 0.3056, 96.0)",b,21,4.195409523809524e-05,7.742504100283368e-05,1.845470401958044,"[0.000181723, 7.6567e-05, -4.908e-05, 0.000109077, 5.073e-06, 1.0694e-05, 0.000125025, -4.4186e-05, 5.7207e-05, 5.0682e-05, -6.2968e-05, 0.000141909, -5.5831e-05, 8.1822e-05, 6.6612e-05, 5.5793e-05, -0.000141302, 6.4344e-05, 7.6442e-05, 7.0521e-05, 6.0912e-05]","['1_1_line.csv', '1_1_line.csv', '1_1_line.csv', '1_1_line.csv', '1_1_line.csv', '1_1_line.csv', '1_2_line.csv', '1_2_line.csv', '1_2_line.csv', '1_2_line.csv', '1_2_line.csv', '1_3_line.csv', '1_3_line.csv', '1_3_line.csv', '1_3_line.csv', '1_3_line.csv', '1_4_line.csv', '1_4_line.csv', '1_4_line.csv', '1_4_line.csv', '1_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 100.0, 0.3056, 96.0)",c,21,4.216485714285714e-11,2.0428378095245e-10,4.8448825584852315,"[1.36276e-10, 1.05454e-10, 6.5426e-11, 7.696e-11, -3.44256e-10, 4.20024e-10, 1.15828e-10, -4.0976e-11, 5.2998e-11, 4.8583e-11, 4.60175e-10, 7.4239e-11, -3.532e-11, 4.2048e-11, 3.7592e-11, 1.0839e-10, -8.8916e-11, 6.3312e-11, 4.5765e-11, 5.7702e-11, -5.15842e-10]","['1_1_line.csv', '1_1_line.csv', '1_1_line.csv', '1_1_line.csv', '1_1_line.csv', '1_1_line.csv', '1_2_line.csv', '1_2_line.csv', '1_2_line.csv', '1_2_line.csv', '1_2_line.csv', '1_3_line.csv', '1_3_line.csv', '1_3_line.csv', '1_3_line.csv', '1_3_line.csv', '1_4_line.csv', '1_4_line.csv', '1_4_line.csv', '1_4_line.csv', '1_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",Angle,20,118.0106,83.64276417277922,0.7087733150477943,"[178.614, 9.949, 4.75, 7.036, 173.103, 179.663, 0.492, 176.012, 179.664, 179.875, 179.795, 9.242, 8.282, 9.078, 173.031, 179.813, 179.791, 174.178, 178.799, 179.045]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",Length,20,69.4695,32.761872498860306,0.47160081041119206,"[126.572, 36.215, 62.905, 42.656, 64.364, 134.405, 56.15, 70.237, 59.904, 61.548, 133.41, 44.977, 53.61, 46.831, 68.32, 127.085, 40.762, 65.824, 41.698, 51.917]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",P1 X,20,33.1719,46.77852631946685,1.4101853170745977,"[4.778, 5.462, 5.848, 5.535, 142.317, 14.975, 14.403, 13.497, 14.632, 159.462, 7.708, 6.916, 6.42, 7.907, 63.326, 11.634, 12.997, 12.471, 60.026, 93.124]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",P1 Y,20,2.3064500000000003,2.2022976393088345,0.9548430008492853,"[4.554, 4.75, 4.859, 4.771, 1.238, 1.802, 1.792, 1.781, 1.796, 1.422, 0.967, 0.968, 0.96, 0.967, 9.191, 1.028, 1.004, 1.014, 0.205, 1.06]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",P2 X,20,85.71019999999999,39.97353092076911,0.4663800915266691,"[131.313, 41.132, 68.537, 47.87, 78.418, 149.377, 70.551, 83.564, 74.535, 97.915, 141.117, 51.309, 59.47, 54.152, 131.141, 138.719, 53.758, 77.955, 18.337, 145.034]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",P2 Y,20,3.42055,4.807482528364124,1.4054706197436448,"[1.492, 11.007, 10.068, 9.996, 8.966, 1.012, 2.274, -3.104, 1.445, 1.556, 0.491, 8.191, 8.682, 8.356, 0.901, 0.614, 0.855, -5.664, 1.079, 0.194]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",Slope,20,0.017849999999999998,0.09349600329200679,5.237871332885535,"[-0.024, 0.175, 0.083, 0.123, -0.121, -0.006, 0.009, -0.07, -0.006, -0.002, -0.004, 0.163, 0.146, 0.16, -0.122, -0.003, -0.004, -0.102, -0.021, -0.017]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",X-Int,20,141.16494999999998,216.49840679187096,1.5336555341242355,"[192.95, -21.621, -52.623, -33.12, 152.549, 321.467, -194.274, 39.048, 321.227, 813.296, 278.607, 0.969, -0.172, 1.857, 138.514, 327.128, 288.575, 22.411, 69.815, 156.696]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
